Class,Violation Type,Severity,Message,Start Line,Start Column,End Line,End Column
TC_DocRequestFormCtrlLtng.cls,EmptyCatchBlock,4,Avoid empty catch blocks (rule: Error Prone-EmptyCatchBlock),81,13,81,36
TC_DocRequestFormCtrlLtng.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),117,5,117,30
TC_DocRequestFormCtrlLtng.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),134,9,134,109
TC_DocRequestFormCtrlLtngTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),21,5,21,39
TC_DocusignAccount.cls,FieldNamingConventions,4,The instance field name 'account_id' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),8,5,8,30
TC_DocusignAccount.cls,FieldNamingConventions,4,The instance field name 'is_default' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),9,5,9,31
TC_DocusignAccount.cls,FieldNamingConventions,4,The instance field name 'account_name' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),10,5,10,32
TC_DocusignAccount.cls,FieldNamingConventions,4,The instance field name 'base_uri' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),11,5,11,28
TC_DocusignAccount.cls,EmptyStatementBlock,4,Avoid empty block statements. (rule: Error Prone-EmptyStatementBlock),13,5,13,35
TC_DocusignAccountInfo.cls,FieldNamingConventions,4,The instance field name 'given_name' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),11,5,11,30
TC_DocusignAccountInfo.cls,FieldNamingConventions,4,The instance field name 'family_name' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),12,5,12,31
TC_DocusignAccountInfo.cls,EmptyStatementBlock,4,Avoid empty block statements. (rule: Error Prone-EmptyStatementBlock),18,5,18,39
TC_DocusignEnvelope.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),166,5,166,274
TC_DocusignEnvelope.cls,CognitiveComplexity,4,The method 'createEnvelopeForRequest(Account  Opportunity  List<Equipment__c>  List<Fee__c>  List<Relationship__c>  String  String  List<String>  List<String>)' has a cognitive complexity of 40  current threshold is 15 (rule: Design-CognitiveComplexity),166,5,166,274
TC_DocusignEnvelope.cls,NcssMethodCount,4,The method createEnvelopeForRequest() has an NCSS line count of 66 (rule: Design-NcssMethodCount),166,5,166,274
TC_DocusignEnvelope.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),173,13,173,102
TC_DocusignEnvelope.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),176,13,176,72
TC_DocusignEnvelope.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),179,13,179,146
TC_DocusignService.cls,CognitiveComplexity,4,The class 'TC_DocusignService' has a total cognitive complexity of 105 (highest 29)  current threshold is 50 (rule: Design-CognitiveComplexity),7,1,7,50
TC_DocusignService.cls,CognitiveComplexity,4,The method 'getCalloutString(String  String)' has a cognitive complexity of 29  current threshold is 15 (rule: Design-CognitiveComplexity),26,5,26,76
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),40,21,40,110
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),45,21,45,96
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),56,21,56,189
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),66,17,66,209
TC_DocusignService.cls,CognitiveComplexity,4,The method 'getAccountInfo()' has a cognitive complexity of 16  current threshold is 15 (rule: Design-CognitiveComplexity),96,5,96,61
TC_DocusignService.cls,AvoidDeeplyNestedIfStmts,4,Deeply nested if..else statements are hard to read (rule: Design-AvoidDeeplyNestedIfStmts),117,25,117,43
TC_DocusignService.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),118,29,118,45
TC_DocusignService.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),118,29,118,45
TC_DocusignService.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),138,9,138,50
TC_DocusignService.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),138,9,138,50
TC_DocusignService.cls,CognitiveComplexity,4,The method 'getTemplates(String  Integer  Integer)' has a cognitive complexity of 21  current threshold is 15 (rule: Design-CognitiveComplexity),201,5,201,109
TC_DocusignService.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),258,5,258,104
TC_DocusignService.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),298,5,298,127
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),332,9,332,23
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),338,9,338,113
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),345,13,345,28
TC_DocusignService.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),358,5,358,102
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),380,13,380,23
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),382,13,382,112
TC_DocusignService.cls,ForLoopsMustUseBraces,4,Avoid using for statements without curly braces (rule: Code Style-ForLoopsMustUseBraces),383,17,383,45
TC_DocusignService.cls,OperationWithLimitsInLoop,4,Avoid operations in loops that may hit governor limits (rule: Performance-OperationWithLimitsInLoop),384,21,384,121
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),384,21,384,121
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),468,13,468,101
TC_DocusignService.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),473,13,473,87
TC_DocusignServiceMock.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),39,9,39,42
TC_DocusignServiceTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),26,5,26,32
TC_DocusignServiceTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),32,5,32,34
TC_DocusignServiceTest.cls,AvoidHardcodingId,4,Avoid hardcoding IDs (rule: Error Prone-AvoidHardcodingId),37,9,37,129
TC_DocusignServiceTest.cls,AvoidHardcodingId,4,Avoid hardcoding IDs (rule: Error Prone-AvoidHardcodingId),39,9,39,140
TC_DocusignServiceTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),44,5,44,35
TC_DocusignServiceTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),52,5,52,38
TC_DocusignUtilityTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),9,5,9,40
TC_DocusignWebhookREST.cls,CognitiveComplexity,4,The method 'doPost()' has a cognitive complexity of 17  current threshold is 15 (rule: Design-CognitiveComplexity),17,5,17,36
TC_DocusignWebhookREST.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),51,21,51,36
TC_DocusignWebhookREST.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),58,21,58,89
TC_DocusignWebhookREST.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),65,29,65,40
TC_DocusignWebhookRESTTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),31,5,31,27
TC_EditEquipment.cls,ApexSharingViolations,4,Apex classes should declare a sharing model if DML or SOQL is used (rule: Security-ApexSharingViolations),9,1,9,32
TC_EditEquipment.cls,CognitiveComplexity,4,The class 'TC_EditEquipment' has a total cognitive complexity of 72 (highest 36)  current threshold is 50 (rule: Design-CognitiveComplexity),9,1,9,32
TC_EditEquipment.cls,CognitiveComplexity,4,The method 'getequipment()' has a cognitive complexity of 17  current threshold is 15 (rule: Design-CognitiveComplexity),106,5,106,34
TC_EditEquipment.cls,ApexSOQLInjection,4,Apex classes should escape variables merged in DML query (rule: Security-ApexSOQLInjection),124,9,124,59
TC_EditEquipment.cls,CognitiveComplexity,4,The method 'save()' has a cognitive complexity of 36  current threshold is 15 (rule: Design-CognitiveComplexity),178,5,178,33
TC_EditEquipment.cls,NcssMethodCount,4,The method save() has an NCSS line count of 81 (rule: Design-NcssMethodCount),178,5,178,33
TC_EditEquipment.cls,ApexXSSFromURLParam,4,Apex classes should escape Strings obtained from URL parameters (rule: Security-ApexXSSFromURLParam),200,17,200,39
TC_EditEquipment.cls,ApexOpenRedirect,4,Apex classes should safely redirect to a known location (rule: Security-ApexOpenRedirect),299,13,299,66
TC_EditEquipment.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),306,5,306,50
TC_EditEquipment.cls,CognitiveComplexity,4,The method 'generateVendorMap(List<Object>)' has a cognitive complexity of 15  current threshold is 15 (rule: Design-CognitiveComplexity),308,5,308,70
TC_EditEquipment.cls,ApexSOQLInjection,4,Apex classes should escape variables merged in DML query (rule: Security-ApexSOQLInjection),334,13,334,59
TC_EditEquipmentTest.cls,AvoidGlobalModifier,4,Avoid using global modifier (rule: Best Practices-AvoidGlobalModifier),1,1,1,56
TC_EditEquipmentTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),39,5,39,34
TC_EquipmentDescTriggerTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),7,5,7,43
TC_EquipmentTriggerHelper.cls,ApexSharingViolations,4,Apex classes should declare a sharing model if DML or SOQL is used (rule: Security-ApexSharingViolations),1,1,1,41
TC_EquipmentTriggerHelper.cls,CognitiveComplexity,4,The class 'TC_EquipmentTriggerHelper' has a total cognitive complexity of 88 (highest 30)  current threshold is 50 (rule: Design-CognitiveComplexity),1,1,1,41
TC_EquipmentTriggerHelper.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),3,5,3,104
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),13,9,13,126
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),72,9,72,143
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),93,13,93,42
TC_EquipmentTriggerHelper.cls,OperationWithLimitsInLoop,4,Avoid operations in loops that may hit governor limits (rule: Performance-OperationWithLimitsInLoop),124,21,124,39
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),124,21,124,39
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),140,9,140,202
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),150,13,150,38
TC_EquipmentTriggerHelper.cls,CognitiveComplexity,4,The method 'updateOppFields(Map<Id  Equipment__c>  Map<Id  Equipment__c>)' has a cognitive complexity of 30  current threshold is 15 (rule: Design-CognitiveComplexity),160,5,160,101
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),169,9,169,65
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),169,9,169,65
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),216,13,216,33
TC_EquipmentTriggerHelper.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),222,5,222,73
TC_EquipmentTriggerHelper.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),224,9,224,21
TC_EquipmentTriggerHelperTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),67,5,67,48
TC_EquipmentTriggerHelperTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),128,5,128,66
TC_EquipmentTriggerHelperTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),169,5,169,37
TC_FinancialStatementsMatrixCtrl.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),6,9,6,101
TC_FinancialStatementsMatrixCtrl.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),6,9,6,101
TC_FinancialStatementsMatrixCtrl.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),28,13,28,40
TC_FinancialStatementsMatrixCtrl.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),39,13,39,40
TC_FinancialStatementsMatrixCtrl.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),42,13,42,23
TC_FinancialStatementsMatrixCtrl.cls,ApexCRUDViolation,4,Validate CRUD permission before SOQL/DML operation (rule: Security-ApexCRUDViolation),147,9,147,36
TC_FinancialStatementsMatrixCtrlTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),13,6,13,53
TC_GetPicklistOptionsCtrl.cls,CognitiveComplexity,4,The method 'getSelectOptions(sObject  String)' has a cognitive complexity of 18  current threshold is 15 (rule: Design-CognitiveComplexity),7,5,7,83
TC_GetPicklistOptionsCtrl.cls,ForLoopsMustUseBraces,4,Avoid using for statements without curly braces (rule: Code Style-ForLoopsMustUseBraces),55,17,55,43
TC_GetPicklistOptionsCtrl.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),86,9,86,49
TC_GetPicklistOptionsCtrl.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),86,9,86,49
